"","Name","Academic","EloScore","EloRank","Species","Group","Subgroup","PredatorPrimates","Predator","Dangerous","Interet"
"1379","Panthera_leo","PhD and more",1828.3,197,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1380","Panthera_pardus","High school + Middle school",1709.2,198,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1381","Notechis_scutatus","High school diploma",1769.8,198,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes","Snake"
"1382","Papillon","Kindergarten + Primary school",1645.6,198,"Papillon","Insect","Lepidoptera","No","No","No","Others"
"1383","Calloselasma rhodostoma","Master's degree",1815.9,198,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes","Snake"
"1384","Phacochoerus_africanus","One/two/three-year technical/university degree",1770.8,198,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No","Others"
"1385","Panthera_pardus_3","Other",1709.7,198,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1386","Laticauda_laticaudata","PhD and more",1735.4,198,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No","Snake"
"1387","Zoropsis_spinimana","High school + Middle school",1718.4,199,"Zoropsis_spinimana","Spider","Spider","No","Yes","No","Spider"
"1388","Panthera_onca","High school diploma",1805.2,199,"Panthera_onca","Mammal","Felidae","Yes","No","Yes","Felidae"
"1389","Bison_bonasus","Kindergarten + Primary school",1634.3,199,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1390","Phacochoerus_africanus","Master's degree",1859.8,199,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No","Others"
"1391","Panthera_leo","One/two/three-year technical/university degree",1767,199,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1392","Pardofelis_temminckii","Other",1701.7,199,"Pardofelis_temminckii","Mammal","Felidae","Yes","Yes","No","Felidae"
"1393","Panthera_onca","PhD and more",1802.4,199,"Panthera_onca","Mammal","Felidae","Yes","No","Yes","Felidae"
"1394","Hippopotamus_amphibius","High school + Middle school",1698.2,200,"Hippopotamus_amphibius","Mammal","Ungulate","No","No","Yes","Others"
"1395","Panthera_leo","High school diploma",1731.2,200,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1396","Boa_constrictor","Kindergarten + Primary school",1624.1,200,"Boa_constrictor","Squamata","Snake","Yes","Yes","No","Snake"
"1397","Panthera_uncia","Master's degree",1738.8,200,"Panthera_uncia","Mammal","Felidae","Yes","No","Yes","Felidae"
"1398","Panthera_onca","One/two/three-year technical/university degree",1709.8,200,"Panthera_onca","Mammal","Felidae","Yes","No","Yes","Felidae"
"1399","Crotalus2","Other",1762.4,200,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1400","Malayopython_reticulatus","PhD and more",1761.6,200,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1401","Balaeniceps_rex","High school + Middle school",1664.7,201,"Balaeniceps_rex","Bird","Bird (not Raptor)","No","No","No","Others"
"1402","Malayopython_reticulatus","High school diploma",1797.4,201,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1403","Vespula_germanica","Kindergarten + Primary school",1628.9,201,"Vespula_germanica","Insect","Hymenoptera","No","Yes","Yes","Others"
"1404","Zoropsis_spinimana","Master's degree",1764.1,201,"Zoropsis_spinimana","Spider","Spider","No","Yes","No","Spider"
"1405","Panthera_leo3","One/two/three-year technical/university degree",1752.9,201,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1406","Loxodonta_africana","Other",1734.9,201,"Loxodonta_africana","Mammal","Ungulate","No","No","Yes","Others"
"1407","Panthera_leo3","PhD and more",1789.6,201,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1408","Naja_naja","High school + Middle school",1693.5,202,"Naja_naja","Squamata","Snake","No","Yes","Yes","Snake"
"1409","Zoropsis_spinimana","High school diploma",1805.9,202,"Zoropsis_spinimana","Spider","Spider","No","Yes","No","Spider"
"1410","Morelia_spilota","Kindergarten + Primary school",1631.6,202,"Morelia_spilota","Squamata","Snake","No","Yes","No","Snake"
"1411","Panthera_leo2","Master's degree",1690.2,202,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1412","Morelia_spilota","One/two/three-year technical/university degree",1838.8,202,"Morelia_spilota","Squamata","Snake","No","Yes","No","Snake"
"1413","Spalax","Other",1716.4,202,"Spalax","Mammal","Rodent","No","No","No","Others"
"1414","Pholcus_phalangioides","PhD and more",1776.2,202,"Pholcus_phalangioides","Spider","Spider","No","Yes","No","Spider"
"1415","Heterocephalus_glaber","High school + Middle school",1700.8,203,"Heterocephalus_glaber","Mammal","Rodent","No","No","No","Others"
"1416","Acinonyx_jubatus2","High school diploma",1771.8,203,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes","Felidae"
"1417","Pan_paniscus","Kindergarten + Primary school",1650.2,203,"Pan_panisucs","Mammal","Primate","No","Yes","No","Primate"
"1418","Heterocephalus_glaber","Master's degree",1749.4,203,"Heterocephalus_glaber","Mammal","Rodent","No","No","No","Others"
"1419","Bison_bonasus","One/two/three-year technical/university degree",1745.1,203,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1420","Panthera_onca","Other",1718,203,"Panthera_onca","Mammal","Felidae","Yes","No","Yes","Felidae"
"1421","Morelia_spilota","PhD and more",1777.8,203,"Morelia_spilota","Squamata","Snake","No","Yes","No","Snake"
"1422","Morelia_spilota","High school + Middle school",1725.7,204,"Morelia_spilota","Squamata","Snake","No","Yes","No","Snake"
"1423","Zamenis_longissimus","High school diploma",1835.4,204,"Zamenis_longissimus","Squamata","Snake","No","Yes","No","Snake"
"1424","Spalax","Kindergarten + Primary school",1644.5,204,"Spalax","Mammal","Rodent","No","No","No","Others"
"1425","Hyaena_hyaena","Master's degree",1790.3,204,"Hyaena_hyaena","Mammal","Hyenidae","Yes","No","Yes","Hyenidae"
"1426","Notechis_scutatus","One/two/three-year technical/university degree",1778.7,204,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes","Snake"
"1427","Python_bivittatus","Other",1734.6,204,"Python_bivittatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1428","Vipera_aspis","PhD and more",1830,204,"Vipera_aspis","Squamata","Snake","No","Yes","Yes","Snake"
"1429","Malayopython_reticulatus","High school + Middle school",1755.7,205,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1430","Laticauda_saintgironsi","High school diploma",1788.3,205,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No","Snake"
"1431","Hyaena_hyaena","Kindergarten + Primary school",1656,205,"Hyaena_hyaena","Mammal","Hyenidae","Yes","No","Yes","Hyenidae"
"1432","Python_regius","Master's degree",1760.3,205,"Python_regius","Squamata","Snake","No","Yes","No","Snake"
"1433","Zoropsis_spinimana","One/two/three-year technical/university degree",1727.1,205,"Zoropsis_spinimana","Spider","Spider","No","Yes","No","Spider"
"1434","Crocodylus_porosus","Other",1746.3,205,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes","Crocodile"
"1435","Theropithecus_gelada","PhD and more",1836.1,205,"Theropithecus_gelada","Mammal","Primate","No","No","No","Primate"
"1436","Podarcis_muralis","High school + Middle school",1753.9,206,"Podarcis_muralis","Squamata","Lizard","No","Yes","No","Others"
"1437","Lycaon_pictus2","High school diploma",1797.4,206,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes","Canidae"
"1438","Bufonidae","Kindergarten + Primary school",1672.5,206,"Bufonidae","Squamata","Amphibia","No","Yes","No","Others"
"1439","Notechis_scutatus","Master's degree",1737.6,206,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes","Snake"
"1440","Crocuta_crocuta","One/two/three-year technical/university degree",1829,206,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes","Hyenidae"
"1441","Phacochoerus_africanus","Other",1746,206,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No","Others"
"1442","Notechis_scutatus","PhD and more",1845.8,206,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes","Snake"
"1443","Vipera_aspis","High school + Middle school",1776.2,207,"Vipera_aspis","Squamata","Snake","No","Yes","Yes","Snake"
"1444","Phacochoerus_africanus","High school diploma",1796.3,207,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No","Others"
"1445","Ursus_maritimus","Kindergarten + Primary school",1651.1,207,"Ursus_maritimus","Mammal","Ursus","Yes","No","Yes","Ursus"
"1446","Panthera_onca3","Master's degree",1727.4,207,"Panthera_onca","Mammal","Felidae","Yes","No","Yes","Felidae"
"1447","Laticauda_laticaudata","One/two/three-year technical/university degree",1813.3,207,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No","Snake"
"1448","Dendroaspis_angusticeps","Other",1719.1,207,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes","Snake"
"1449","Laticauda_saintgironsi","PhD and more",1782.6,207,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No","Snake"
"1450","Centurio_senex","High school + Middle school",1775.1,208,"Centurio_senex","Mammal","Chiroptera","No","No","No","Others"
"1451","Naja_naja","High school diploma",1759.9,208,"Naja_naja","Squamata","Snake","No","Yes","Yes","Snake"
"1452","Saiga_tatarica","Kindergarten + Primary school",1657.4,208,"Saiga_tatarica","Mammal","Ungulate","No","No","No","Others"
"1453","Ursus_thibetanus","Master's degree",1777,208,"Ursus_thibetanus","Mammal","Ursus","No","Yes","Yes","Ursus"
"1454","Vipera_aspis","One/two/three-year technical/university degree",1809.4,208,"Vipera_aspis","Squamata","Snake","No","Yes","Yes","Snake"
"1455","Alligator_mississippiensis","Other",1766.6,208,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes","Crocodile"
"1456","Gorilla_gorilla_gorilla","PhD and more",1814.5,208,"Gorilla_Gorilla_Gorilla","Mammal","Primate","No","No","Yes","Primate"
"1457","Theropithecus_gelada","High school + Middle school",1728.7,209,"Theropithecus_gelada","Mammal","Primate","No","No","No","Primate"
"1458","Malpolon_monspessulanus","High school diploma",1751.4,209,"Malpolon_monspessulanus","Squamata","Snake","No","Yes","No","Snake"
"1459","Calloselasma rhodostoma","Kindergarten + Primary school",1648.4,209,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes","Snake"
"1460","Laticauda_laticaudata","Master's degree",1787.6,209,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No","Snake"
"1461","Laticauda_saintgironsi","One/two/three-year technical/university degree",1818.7,209,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No","Snake"
"1462","Theropithecus_gelada","Other",1770.3,209,"Theropithecus_gelada","Mammal","Primate","No","No","No","Primate"
"1463","Ursus_maritimus","PhD and more",1776.7,209,"Ursus_maritimus","Mammal","Ursus","Yes","No","Yes","Ursus"
"1464","Buprestidae","High school + Middle school",1794.5,210,"Buprestidae","Insect","Coleoptera","No","No","No","Others"
"1465","Vipera_aspis","High school diploma",1784,210,"Vipera_aspis","Squamata","Snake","No","Yes","Yes","Snake"
"1466","Python_regius","Kindergarten + Primary school",1679.8,210,"Python_regius","Squamata","Snake","No","Yes","No","Snake"
"1467","Laticauda_saintgironsi","Master's degree",1842.9,210,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No","Snake"
"1468","Dendroaspis_angusticeps","One/two/three-year technical/university degree",1799.6,210,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes","Snake"
"1469","Laticauda_saintgironsi","Other",1767.6,210,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No","Snake"
"1470","Panthera_leo2","PhD and more",1839,210,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1471","Alligator_mississippiensis","High school + Middle school",1809.6,211,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes","Crocodile"
"1472","Vespula_germanica","High school diploma",1810.5,211,"Vespula_germanica","Insect","Hymenoptera","No","Yes","Yes","Others"
"1473","Naja_naja","Kindergarten + Primary school",1701.6,211,"Naja_naja","Squamata","Snake","No","Yes","Yes","Snake"
"1474","Naja_naja","Master's degree",1895.6,211,"Naja_naja","Squamata","Snake","No","Yes","Yes","Snake"
"1475","Panthera_pardus_3","One/two/three-year technical/university degree",1821,211,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1476","Panthera_leo","Other",1768.4,211,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1477","Ursus_arctos_horribilis","PhD and more",1811.8,211,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes","Ursus"
"1478","Panthera_leo3","High school + Middle school",1763,212,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1479","Buprestidae","High school diploma",1765.4,212,"Buprestidae","Insect","Coleoptera","No","No","No","Others"
"1480","Theropithecus_gelada","Kindergarten + Primary school",1696.6,212,"Theropithecus_gelada","Mammal","Primate","No","No","No","Primate"
"1481","Malayopython_reticulatus","Master's degree",1853.4,212,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1482","Crotalus_atrox","One/two/three-year technical/university degree",1812,212,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1483","Mandrillus_sphinx2","Other",1773.7,212,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes","Primate"
"1484","Vipera_ammodytes","PhD and more",1802.2,212,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes","Snake"
"1485","Python_regius","High school + Middle school",1799.2,213,"Python_regius","Squamata","Snake","No","Yes","No","Snake"
"1486","Panthera_pardus_3","High school diploma",1793.1,213,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1487","Vipera_ammodytes","Kindergarten + Primary school",1676.6,213,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes","Snake"
"1488","Crotalus_atrox","Master's degree",1798.4,213,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1489","Alligator_mississippiensis","One/two/three-year technical/university degree",1844.7,213,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes","Crocodile"
"1490","Vipera_ammodytes","Other",1770,213,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes","Snake"
"1491","Crocuta_crocuta","PhD and more",1826.1,213,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes","Hyenidae"
"1492","Bison_bonasus2","High school + Middle school",1775.5,214,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1493","Crotalus2","High school diploma",1840,214,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1494","Notechis_scutatus","Kindergarten + Primary school",1685.2,214,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes","Snake"
"1495","Python_bivittatus","Master's degree",1832.9,214,"Python_bivittatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1496","Vipera_ammodytes","One/two/three-year technical/university degree",1817.2,214,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes","Snake"
"1497","Iguana_iguana","Other",1810.5,214,"Iguana_iguana","Squamata","Lizard","No","No","No","Others"
"1498","Bison_bonasus","PhD and more",1846.9,214,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1499","Crotalus_atrox","High school + Middle school",1827.4,215,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1500","Bison_bonasus","High school diploma",1787.2,215,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1501","Pan_paniscus3","Kindergarten + Primary school",1698.1,215,"Pan_panisucs","Mammal","Primate","No","Yes","No","Primate"
"1502","Boa_constrictor","Master's degree",1818.3,215,"Boa_constrictor","Squamata","Snake","Yes","Yes","No","Snake"
"1503","Pholcus_phalangioides","One/two/three-year technical/university degree",1874.9,215,"Pholcus_phalangioides","Spider","Spider","No","Yes","No","Spider"
"1504","Daubentonia_madagascariensis","Other",1795.2,215,"Daubentonia_madagascariensis","Mammal","Primate","No","No","No","Primate"
"1505","Panthera_tigris2","PhD and more",1838.4,215,"Panthera_tigris","Mammal","Felidae","Yes","No","Yes","Felidae"
"1506","Pholcus_phalangioides","High school + Middle school",1833.3,216,"Pholcus_phalangioides","Spider","Spider","No","Yes","No","Spider"
"1507","Theropithecus_gelada","High school diploma",1877.8,216,"Theropithecus_gelada","Mammal","Primate","No","No","No","Primate"
"1508","Thalassarche_cauta","Kindergarten + Primary school",1707.2,216,"Thalassarche_cauta","Bird","Bird (not Raptor)","No","No","No","Others"
"1509","Crotalus2","Master's degree",1838.4,216,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1510","Malayopython_reticulatus","One/two/three-year technical/university degree",1842.9,216,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1511","Centurio_senex","Other",1800.5,216,"Centurio_senex","Mammal","Chiroptera","No","No","No","Others"
"1512","Crocodylus_porosus","PhD and more",1872.4,216,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes","Crocodile"
"1513","Amblyrhynchus_cristatus","High school + Middle school",1813.7,217,"Amblyrhynchus_cristatus","Squamata","Lizard","No","No","No","Others"
"1514","Crocodylus_porosus","High school diploma",1811,217,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes","Crocodile"
"1515","Dendroaspis_angusticeps","Kindergarten + Primary school",1714.4,217,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes","Snake"
"1516","Pholcus_phalangioides","Master's degree",1878.7,217,"Pholcus_phalangioides","Spider","Spider","No","Yes","No","Spider"
"1517","Crotalus2","One/two/three-year technical/university degree",1879.6,217,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1518","Notechis_scutatus","Other",1795.8,217,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes","Snake"
"1519","Bison_bonasus2","PhD and more",1850.6,217,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
